label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
5.0,0.55537479411833,0.6075432090518071,0.0,0.49747643837380773,0.582696082263393,-0.5321994755637176,0.4628061062718086,0.5156391878338867,-1.0136773881302075,0.4722252318485366,0.4577822436883242,-1.64865395403307,0.48969776913757457,0.42510964776645355,-2.2139516717270658,0.4554906078051777,0.41058084402772976,-0.3117112069077104,0.431187054443879,0.33582894077071,-1.7265157242853966,0.44029030387114,0.36830958326236407,-2.7247767987657077,0.45595631898293676,0.41838144502728736,-3.1872628054597283,0.4983113981559364,0.3931563599794887,-0.7799175834516362,0.4822518929408046,0.30182801199683307,-2.1285443395518686,0.4852630780515035,0.3495110364323296,-2.7617293388805324,0.4915297459990903,0.40421754154778267,-2.8961714357188004,0.5426440162731846,0.3975980606350066,-1.4292649701826936,0.5379269543961476,0.30560683848844794,-2.714775230413042,0.528346980858276,0.3650206541483205,-2.926531226043758,0.5216370987123117,0.4238273247741058,-2.7965504707136346,0.5877544873405118,0.4186412366618507,-2.123170895181223,0.5747258671284257,0.3812294583668173,-3.094320133513284,0.5538056008469251,0.42320998967114887,-3.176078336894505,0.5377950504620163,0.4644772052568481,-3.04989143450504
0.0,0.6089762449264526,0.7406162023544312,0.0,0.5298465490341187,0.6912684440612793,-0.7545876629164724,0.4735897779464721,0.5940072536468506,-1.2642751123466478,0.4514832496643066,0.5131710171699524,-1.8229875254063739,0.4358899593353271,0.4368100464344024,-2.329459760173899,0.5232859253883362,0.4326366484165191,-0.20663551163840457,0.5097565054893494,0.3303622007369995,-1.506409934320621,0.4827929139137268,0.2948546111583709,-2.720890615053427,0.4497290253639221,0.2849707007408142,-3.438642458520063,0.5778207778930664,0.4169751405715942,-0.6025775860491103,0.5792800784111023,0.292154312133789,-1.4498917259267423,0.5578603744506836,0.2251434028148651,-2.322786033215283,0.5261521935462952,0.1802442669868469,-2.9501111818339805,0.6289171576499939,0.4343751072883606,-1.2338668323394177,0.6385525465011597,0.3178561925888061,-2.0584671200113602,0.6216313242912292,0.2521196603775024,-2.6919208182882475,0.591350793838501,0.2029404938220977,-3.1430420005893844,0.6762036085128784,0.4790409207344055,-1.963236978686608,0.6996752619743347,0.3854212760925293,-2.7003995165713306,0.6928231716156006,0.3292502164840698,-3.0310880900917243,0.669683039188385,0.2857744395732879,-3.2413320020684355
4.0,0.5807777605526938,0.5888509495777073,0.0,0.5224490678664013,0.5227087232227103,-1.0134302881900878,0.49310396948324514,0.40042745618219633,-1.4496478811717006,0.47692245377670545,0.3095813275325062,-1.9702319012465217,0.4439291637305228,0.2564132237258965,-2.266669523395347,0.5277466072464604,0.3284401302164651,-0.12709041418888073,0.5307769325084405,0.24345422172922568,-2.082481060889745,0.5277962730547927,0.3154171582438803,-3.1810791573362365,0.5288366430858517,0.3738265644933946,-3.570794595313324,0.576187006522339,0.3393191224699298,-0.4536707885768045,0.5841277545837739,0.25219415672931,-2.5851022305720184,0.5690231638220781,0.3437332820097363,-3.092280513109115,0.5655007321165733,0.4038154718955107,-2.819432688819584,0.6208633192386209,0.36579773347841393,-1.097244170290145,0.6318830779972725,0.3004928275816343,-3.0883432940792246,0.6089745353218795,0.39440227854079,-2.5668913277919825,0.598775956902371,0.44901328237092997,-1.6071790120548823,0.6626552987573866,0.401397694926553,-1.8437381474894232,0.6673367757912763,0.36086397393819636,-2.936049878681921,0.6428463479471024,0.4263058866314058,-2.3506672709680894,0.6310491760686626,0.4632679935602999,-1.572000472253369
6.0,0.3142316043376922,0.6046172976493835,0.0,0.3623725473880768,0.579306960105896,-1.6701057048651866,0.3901784718036651,0.5036512613296509,-2.298759728588627,0.3756282031536102,0.4428712129592895,-2.694934155063741,0.3464241623878479,0.4130094647407532,-2.9174083081222904,0.3741105496883392,0.4067668318748474,-1.333948653394399,0.3586848080158233,0.3811795115470886,-2.94206829676406,0.3431555330753326,0.4513660967350006,-3.745581945855698,0.3392823040485382,0.5067787170410156,-3.95297253128077,0.3249934911727905,0.4030391573905945,-0.9267121145232654,0.3104630708694458,0.3748780190944671,-2.7643048949987756,0.3019880056381225,0.4626027643680572,-3.102972376665326,0.3075630366802215,0.5242006182670593,-2.773359952406377,0.28214231133461,0.4123769998550415,-0.7778917378572234,0.2668921649456024,0.3914315700531006,-2.5526918340405214,0.269685834646225,0.4747200906276703,-2.3606420502738756,0.2825554013252258,0.530312716960907,-1.646481547874021,0.2462013661861419,0.4327707886695862,-0.7451437928055193,0.2352840006351471,0.4152269661426544,-2.0109713681995385,0.2429163455963134,0.4736506044864654,-1.8952679235038659,0.2571685910224914,0.5110970139503479,-1.3760271031269293
7.0,0.4915124773979187,0.7024457454681396,0.0,0.5516972541809082,0.6553956866264343,-1.6050107200437655,0.5907633900642395,0.5837472081184387,-1.9143129314432723,0.6201544404029846,0.5195229053497314,-2.2384118972007476,0.6447108387947083,0.4747366905212402,-2.5052378971327594,0.5192253589630127,0.4999752044677734,0.9657290854036141,0.5187692642211914,0.431828498840332,0.5794360033494671,0.5182696580886841,0.3915443122386932,-0.20855171889860816,0.5160462856292725,0.3582059741020202,-0.8466566477156576,0.4828655421733856,0.4970453977584839,0.9753410754131506,0.475186139345169,0.4148957729339599,0.8258482900365286,0.4737951159477234,0.3659697771072387,0.05543196666612245,0.4715839624404907,0.3267359137535095,-0.5684123655707998,0.4502808749675751,0.5071151256561279,0.5884549447728096,0.4349652528762817,0.4303823113441467,0.12309341101831768,0.4294458329677582,0.383699357509613,-0.6288878681355495,0.4245615899562835,0.344545304775238,-1.1694702685682827,0.421135276556015,0.5275542736053467,-0.022955930999059716,0.4040580987930298,0.4672619104385376,-0.5545237155692285,0.3951663076877594,0.4276683926582336,-0.8649734323917018,0.3898702263832092,0.3904500305652618,-1.07091065922603
1.0,0.5613115980837861,0.6409664476622087,0.0,0.47892071384244717,0.635643345051945,-0.7601127583943498,0.4055704545600453,0.5803659661794741,-1.3888915637814532,0.3663193583152807,0.530249981415715,-2.1740913008349954,0.3562825270632843,0.4814910729266919,-2.8194328831202493,0.4381136465877224,0.4045494874968257,-0.426325724513455,0.4265455159811902,0.2881147106210462,-2.0105966217248405,0.4097414620160244,0.30762047468391057,-3.143106465487758,0.4103493803878061,0.36867405715730484,-3.6210092362363993,0.48895020623473234,0.3816977845236013,-0.855069356797988,0.48875982008393576,0.2389664649443283,-2.435596636111062,0.46905568222962707,0.2685645096174829,-3.2495100244506196,0.4677114726725428,0.33733531966196545,-3.4094442591812646,0.5391230172956495,0.3782722555226177,-1.5057685094935385,0.534911279813951,0.2579299413628698,-2.6317708116260534,0.5179270900011615,0.2887362871169764,-2.845555146430953,0.5196011834527611,0.3475529487234661,-2.6777676203115934,0.5902066102383315,0.39034457799109185,-2.269409145979386,0.5819115127319351,0.29898532078778217,-2.9155256819424618,0.5660690392759378,0.3074491415300501,-2.8968250791829933,0.5640569059129598,0.34581178689571274,-2.67102357062946
1.0,0.724449634552002,0.7080367803573608,0.0,0.654190182685852,0.6606895923614502,-1.1756984491120228,0.6002489328384399,0.5566207766532898,-1.6423555968329524,0.583211362361908,0.4575041234493255,-2.1807117831889262,0.6200159788131714,0.4240069687366485,-2.6148654505190283,0.6539947986602783,0.4042865037918091,0.414561219779282,0.6526631116867065,0.318492978811264,-0.5690971997872681,0.6538994908332825,0.280565083026886,-1.7481128804757076,0.655083417892456,0.2758640944957733,-2.592812216725054,0.7035075426101685,0.3972375690937042,0.23050203093443358,0.7059873938560486,0.2839129865169525,-0.9769723048597195,0.7063740491867065,0.2502754330635071,-2.3319269941155576,0.7017218470573425,0.2759436070919037,-3.0924324464375665,0.7496441602706909,0.4105512797832489,-0.2016395418599979,0.7540920972824097,0.2986370921134949,-1.1994575249892034,0.7499324679374695,0.2622961401939392,-2.017769258246349,0.7427413463592529,0.2870715260505676,-2.3686584355734737,0.7961456775665283,0.4423136711120605,-0.7940959617088963,0.7902564406394958,0.3546234965324402,-1.6401477767264558,0.7852452993392944,0.3072184920310974,-2.192867277410155,0.7791273593902588,0.2990110516548157,-2.4190175910143745
3.0,0.40637551610159117,0.7454298168590425,0.0,0.47501309114034174,0.7005762907035823,-1.5521437998910126,0.5234387213207612,0.6124995169228026,-2.1570199132173813,0.4939955248007012,0.5410224635108614,-2.6436925068305923,0.4445915972613751,0.508960407126101,-3.1420526803731756,0.48925880683282896,0.47002239741025054,-1.2985085289704352,0.5027043438105897,0.3657884581195795,-2.3562997469309956,0.5055454679268017,0.29595442335714794,-3.25098631802138,0.5054468968652389,0.23364367732691368,-3.9378818246950504,0.4382787760020258,0.454829012228087,-1.3864981541760608,0.44033414347263367,0.33524804744962267,-2.2750945749497564,0.4390688604364009,0.2575663824206305,-3.158731413115642,0.43584072494842685,0.19010141028802,-3.831450286888673,0.3939636611316888,0.4707047197138362,-1.6605505694702947,0.38231900213993464,0.361178780640213,-2.5509500355400734,0.37727347896189656,0.2891307524585204,-3.343178726806435,0.37289847424499634,0.22359752940158265,-3.9182983109208136,0.35043060423810335,0.5106344307591941,-2.0930398318171237,0.3332729806889265,0.42871870356382813,-2.9154420689357834,0.32551554176340014,0.3735740211798717,-3.3596648168676353,0.3193536416875772,0.3199906789637146,-3.680658422763371
3.0,0.586773893297461,0.683746855962907,0.0,0.5374944269269589,0.6373808575183935,-1.3858655672818752,0.5157045046158879,0.5575116174232759,-2.081949995552329,0.5217901297891453,0.4876988211077995,-2.700366019623612,0.5214994554032235,0.42598498976604726,-3.2849438191160623,0.5621482199358342,0.44439920159320523,-0.8599792102096264,0.5724162501085722,0.35637052064880903,-2.001960635031806,0.5842163677276065,0.3028891516054909,-3.0406573669555446,0.5996055091919296,0.254055272122531,-3.8162061629962962,0.6024512028304774,0.4406704697754569,-1.0685523183365377,0.6188837092546452,0.3401171661897411,-1.9378651247960434,0.6324412462986836,0.27806579069475545,-2.8330093041939537,0.6458810641449219,0.2219534141557951,-3.5519659166159365,0.6358774514045158,0.4572129472996702,-1.5246331568148421,0.6518058254358627,0.36345428818638603,-2.372271800369701,0.6618251976053925,0.30648260594649046,-2.994652944104126,0.670192212469712,0.2541839255332358,-3.5154252002868156,0.6663654513029555,0.4900072897067621,-2.1533062776150573,0.6762470670998763,0.41764216403521603,-2.9239158686068762,0.6811719402978373,0.3703081670073278,-3.27052666355549,0.6840011402141091,0.32524123000889626,-3.5588140197229556
6.0,0.6649371179634826,0.5791041770335945,0.0,0.6039755769353817,0.5368605558286381,-2.128375125371979,0.569692780139259,0.43637614530468616,-2.8531090377208876,0.5706229652512244,0.35656605299257493,-3.247296231984975,0.5970415680859538,0.30180506525615924,-3.0612408986871267,0.6115450248079471,0.28024683893725655,-1.1606102296334346,0.5971647911480124,0.3083874871511272,-2.959936874150649,0.6069620134279669,0.40341103319787786,-3.4730165234563057,0.6124318339943733,0.4187688464905618,-3.6955439911736225,0.6717149015880683,0.27590887366792594,-0.9371511766562864,0.649474111361292,0.30443685337542536,-3.1003424597273237,0.6444198038944056,0.4177099998147614,-3.0539278958977536,0.650482916966822,0.4193620153977401,-2.561564161183666,0.727060198109172,0.2990435566275321,-1.1236635276286995,0.7072093627993437,0.3319251640387817,-3.3033540667468606,0.6901049979109323,0.4318872438488919,-2.16825518245097,0.6915019980603992,0.4303244922720244,-0.9656325217351496,0.7732922438082471,0.3357259110589682,-1.5585914445924678,0.7604022407759965,0.36107643825636837,-2.9590048388931094,0.7396764712851553,0.428177334636487,-2.3505415149265647,0.737959937657492,0.426888594177149,-1.571232600270694
